play_id,user_id,user_age,user_country,subscription_tier,track_id,track_name,artist_name,album_name,album_release_year,genre_primary,genre_secondary,device_type,platform,os_version,city,state_province,country,play_seconds,completed,skips,timestamp
141,U0036,58,Canada,Free,T00065,Track A017-1,Artist 17,Album A017-1,2022,Pop,Dance Pop,Tablet,iOS,17.1,Toronto,ON,Canada,257,1,0,2024-10-26 02:08:09
142,U0151,47,UK,Premium,T00016,Track A004-4,Artist 4,Album A004-2,2018,Bollywood,Dance,Desktop,macOS,13.5,Edinburgh,SCT,UK,308,1,0,2024-10-09 09:25:06
143,U0217,19,Japan,Premium,T00025,Track A007-1,Artist 7,Album A007-1,2021,Pop,Dance Pop,Mobile,Android,12,Tokyo,TK,Japan,184,0,1,2024-10-03 01:43:15
144,U0207,42,UK,Free,T00081,Track A021-1,Artist 21,Album A021-1,2022,Bollywood,Dance,Mobile,Android,12,Edinburgh,SCT,UK,150,0,2,2024-10-29 21:16:50
145,U0069,30,Canada,Premium,T00012,Track A003-4,Artist 3,Album A003-2,2018,Pop,Dance Pop,Desktop,macOS,13.5,Toronto,ON,Canada,179,0,1,2024-10-28 00:12:40
146,U0533,50,Japan,Premium,T00059,Track A015-3,Artist 15,Album A015-2,2024,Latin Pop,Reggaeton,Mobile,iOS,17.5,Osaka,OS,Japan,212,1,0,2024-10-31 05:54:54
147,U0430,50,Canada,Free,T00015,Track A004-3,Artist 4,Album A004-2,2020,Bollywood,Dance,Desktop,macOS,13.5,Toronto,ON,Canada,121,0,2,2024-10-08 06:20:45
148,U0103,27,Brazil,Premium,T00014,Track A004-2,Artist 4,Album A004-1,2018,Bollywood,Dance,Tablet,iOS,17.1,Rio de Janeiro,RJ,Brazil,253,1,0,2024-10-05 21:39:44
149,U0549,51,Germany,Premium,T00045,Track A012-1,Artist 12,Album A012-1,2021,Pop,Dance Pop,Desktop,macOS,13.5,Hamburg,HH,Germany,176,0,2,2024-10-13 19:44:29
150,U0485,52,Brazil,Premium,T00005,Track A002-1,Artist 2,Album A002-1,2019,Bollywood,Dance,Mobile,Android,12,Rio de Janeiro,RJ,Brazil,180,0,2,2024-10-14 08:52:50
151,U0412,57,Germany,Premium,T00005,Track A002-1,Artist 2,Album A002-1,2019,Bollywood,Dance,Desktop,macOS,13.5,Munich,BY,Germany,232,1,0,2024-10-17 02:13:06
152,U0487,42,Japan,Free,T00035,Track A009-3,Artist 9,Album A009-2,2021,K-Pop,Pop,Desktop,Windows,10,Tokyo,TK,Japan,167,0,1,2024-10-01 23:34:22
153,U0319,44,Japan,Premium,T00036,Track A009-4,Artist 9,Album A009-2,2023,K-Pop,Pop,Desktop,macOS,13.5,Osaka,OS,Japan,321,1,0,2024-10-05 18:25:53
154,U0138,41,UK,Premium Family,T00039,Track A010-3,Artist 10,Album A010-2,2017,Pop,Dance Pop,Smart Speaker,Alexa,5.3,Edinburgh,SCT,UK,250,1,0,2024-10-22 12:15:40
155,U0276,52,Germany,Premium,T00094,Track A024-2,Artist 24,Album A024-1,2020,K-Pop,Pop,Desktop,macOS,13.5,Munich,BY,Germany,223,1,0,2024-10-30 08:51:06
156,U0453,58,Canada,Free,T00028,Track A007-4,Artist 7,Album A007-2,2022,Pop,Dance Pop,Desktop,macOS,13.5,Toronto,ON,Canada,247,1,0,2024-10-24 12:26:13
157,U0383,45,Germany,Free,T00008,Track A002-4,Artist 2,Album A002-2,2018,Bollywood,Dance,Tablet,iOS,17.1,Munich,BY,Germany,90,0,2,2024-10-08 17:12:58
158,U0414,49,Germany,Premium,T00018,Track A005-2,Artist 5,Album A005-1,2021,Bollywood,Dance,Tablet,iOS,17.1,Berlin,BE,Germany,70,0,0,2024-10-28 14:33:04
159,U0060,43,Brazil,Free,T00032,Track A008-4,Artist 8,Album A008-2,2023,Latin Pop,Reggaeton,Mobile,iOS,17.5,São Paulo,SP,Brazil,83,0,2,2024-10-23 03:48:04
160,U0204,59,UK,Free,T00036,Track A009-4,Artist 9,Album A009-2,2023,K-Pop,Pop,Desktop,Windows,10,London,ENG,UK,198,0,0,2024-10-23 12:51:13
161,U0032,37,Canada,Premium,T00031,Track A008-3,Artist 8,Album A008-2,2020,Latin Pop,Reggaeton,Desktop,Windows,10,Montreal,QC,Canada,213,1,0,2024-10-24 17:28:40
162,U0486,31,Brazil,Free,T00076,Track A019-4,Artist 19,Album A019-2,2020,Hip-Hop,Pop Rap,Tablet,iOS,17.1,Rio de Janeiro,RJ,Brazil,168,0,1,2024-10-17 23:29:59
163,U0093,52,Brazil,Premium,T00037,Track A010-1,Artist 10,Album A010-1,2020,Pop,Dance Pop,Mobile,iOS,17.5,São Paulo,SP,Brazil,82,0,2,2024-10-19 18:22:53
164,U0220,54,UK,Free,T00029,Track A008-1,Artist 8,Album A008-1,2021,Latin Pop,Reggaeton,Smart Speaker,Alexa,5.3,London,ENG,UK,229,1,0,2024-10-11 22:16:28
165,U0420,46,UK,Premium,T00066,Track A017-2,Artist 17,Album A017-1,2024,Pop,Dance Pop,Mobile,iOS,17.5,Edinburgh,SCT,UK,193,1,0,2024-10-01 10:22:00
166,U0178,43,UK,Free,T00077,Track A020-1,Artist 20,Album A020-1,2024,Bollywood,Dance,Mobile,iOS,17.5,Manchester,ENG,UK,148,0,1,2024-10-11 20:42:39
167,U0282,51,Germany,Premium Family,T00055,Track A014-3,Artist 14,Album A014-2,2018,Hip-Hop,Pop Rap,Desktop,macOS,13.5,Hamburg,HH,Germany,190,1,0,2024-10-17 22:16:32
168,U0478,38,Canada,Free,T00039,Track A010-3,Artist 10,Album A010-2,2017,Pop,Dance Pop,Smart Speaker,Alexa,5.3,Vancouver,BC,Canada,263,1,0,2024-10-26 06:35:13
169,U0599,54,Germany,Free,T00014,Track A004-2,Artist 4,Album A004-1,2018,Bollywood,Dance,Mobile,iOS,17.5,Munich,BY,Germany,354,1,0,2024-10-25 19:57:24
170,U0384,42,Canada,Premium,T00072,Track A018-4,Artist 18,Album A018-2,2020,Latin Pop,Reggaeton,Smart Speaker,Alexa,5.3,Vancouver,BC,Canada,216,1,0,2024-10-29 19:47:42
171,U0111,38,India,Premium,T00062,Track A016-2,Artist 16,Album A016-1,2021,Latin Pop,Reggaeton,Mobile,iOS,17.5,Bengaluru,KA,India,335,1,0,2024-10-17 07:47:55
172,U0333,38,Canada,Premium,T00036,Track A009-4,Artist 9,Album A009-2,2023,K-Pop,Pop,Desktop,Windows,10,Toronto,ON,Canada,132,0,0,2024-10-15 12:07:00
173,U0059,57,Canada,Premium,T00077,Track A020-1,Artist 20,Album A020-1,2024,Bollywood,Dance,Desktop,macOS,13.5,Toronto,ON,Canada,230,1,0,2024-10-16 12:20:39
174,U0027,43,India,Free,T00084,Track A021-4,Artist 21,Album A021-2,2017,Bollywood,Dance,Desktop,macOS,13.5,Mumbai,MH,India,150,0,1,2024-10-15 08:24:15
175,U0398,18,Germany,Premium,T00095,Track A024-3,Artist 24,Album A024-2,2023,K-Pop,Pop,Mobile,iOS,17.5,Munich,BY,Germany,235,1,0,2024-10-29 07:16:18
176,U0195,24,India,Free,T00044,Track A011-4,Artist 11,Album A011-2,2017,Pop,Dance Pop,Smart Speaker,Alexa,5.3,Bengaluru,KA,India,231,1,0,2024-10-11 19:04:18
177,U0488,27,India,Premium,T00086,Track A022-2,Artist 22,Album A022-1,2020,Bollywood,Dance,Desktop,Windows,10,Hyderabad,TG,India,159,0,2,2024-10-25 15:03:52
178,U0572,18,Germany,Premium,T00024,Track A006-4,Artist 6,Album A006-2,2024,Latin Pop,Reggaeton,Desktop,Windows,10,Hamburg,HH,Germany,192,0,1,2024-10-05 17:42:56
179,U0573,22,Japan,Premium,T00024,Track A006-4,Artist 6,Album A006-2,2024,Latin Pop,Reggaeton,Smart Speaker,Alexa,5.3,Tokyo,TK,Japan,224,1,0,2024-10-17 07:02:24
180,U0364,31,Canada,Premium,T00029,Track A008-1,Artist 8,Album A008-1,2021,Latin Pop,Reggaeton,Smart Speaker,Alexa,5.3,Toronto,ON,Canada,183,0,1,2024-10-15 21:46:48
181,U0381,56,USA,Premium,T00034,Track A009-2,Artist 9,Album A009-1,2019,K-Pop,Pop,Tablet,iOS,17.1,San Francisco,CA,USA,191,1,0,2024-10-15 06:35:39
182,U0482,31,Brazil,Premium,T00007,Track A002-3,Artist 2,Album A002-2,2018,Bollywood,Dance,Smart Speaker,Alexa,5.3,São Paulo,SP,Brazil,211,1,0,2024-10-29 07:54:49
183,U0073,46,India,Free,T00061,Track A016-1,Artist 16,Album A016-1,2024,Latin Pop,Reggaeton,Mobile,Android,12,Bengaluru,KA,India,111,0,1,2024-10-25 07:05:54
184,U0543,59,Germany,Premium,T00039,Track A010-3,Artist 10,Album A010-2,2017,Pop,Dance Pop,Desktop,macOS,13.5,Berlin,BE,Germany,277,1,0,2024-10-03 14:59:12
185,U0141,59,USA,Student,T00026,Track A007-2,Artist 7,Album A007-1,2022,Pop,Dance Pop,Desktop,Windows,10,Chicago,IL,USA,333,1,0,2024-10-20 20:44:34
186,U0469,20,UK,Premium,T00019,Track A005-3,Artist 5,Album A005-2,2022,Bollywood,Dance,Desktop,Windows,10,Edinburgh,SCT,UK,251,1,0,2024-10-09 18:07:51
187,U0341,40,Japan,Free,T00081,Track A021-1,Artist 21,Album A021-1,2022,Bollywood,Dance,Mobile,Android,12,Osaka,OS,Japan,221,1,0,2024-10-16 05:09:13
188,U0463,44,UK,Free,T00036,Track A009-4,Artist 9,Album A009-2,2023,K-Pop,Pop,Mobile,Android,12,Edinburgh,SCT,UK,210,1,0,2024-10-09 04:26:23
189,U0502,31,Canada,Premium,T00012,Track A003-4,Artist 3,Album A003-2,2018,Pop,Dance Pop,Mobile,Android,12,Vancouver,BC,Canada,185,0,1,2024-10-30 19:55:14
190,U0440,47,USA,Free,T00062,Track A016-2,Artist 16,Album A016-1,2021,Latin Pop,Reggaeton,Desktop,macOS,13.5,San Francisco,CA,USA,76,0,2,2024-10-01 05:26:23
191,U0383,45,Germany,Free,T00002,Track A001-2,Artist 1,Album A001-1,2021,Hip-Hop,Pop Rap,Desktop,Windows,10,Munich,BY,Germany,133,0,0,2024-10-26 18:41:57
192,U0255,47,Japan,Premium,T00029,Track A008-1,Artist 8,Album A008-1,2021,Latin Pop,Reggaeton,Smart Speaker,Alexa,5.3,Osaka,OS,Japan,162,0,1,2024-10-17 17:11:47
193,U0516,25,Canada,Free,T00076,Track A019-4,Artist 19,Album A019-2,2020,Hip-Hop,Pop Rap,Desktop,Windows,10,Toronto,ON,Canada,90,0,1,2024-10-09 02:35:33
194,U0298,39,UK,Free,T00059,Track A015-3,Artist 15,Album A015-2,2024,Latin Pop,Reggaeton,Smart Speaker,Alexa,5.3,London,ENG,UK,214,1,0,2024-10-26 06:10:47
195,U0445,45,UK,Premium,T00088,Track A022-4,Artist 22,Album A022-2,2019,Bollywood,Dance,Mobile,Android,12,London,ENG,UK,345,1,0,2024-10-17 15:18:45
196,U0368,24,Brazil,Premium Family,T00025,Track A007-1,Artist 7,Album A007-1,2021,Pop,Dance Pop,Mobile,Android,12,São Paulo,SP,Brazil,62,0,2,2024-10-20 13:59:07
197,U0135,25,Canada,Premium Family,T00028,Track A007-4,Artist 7,Album A007-2,2022,Pop,Dance Pop,Smart Speaker,Alexa,5.3,Montreal,QC,Canada,212,1,0,2024-10-02 01:31:50
198,U0127,52,Germany,Premium,T00047,Track A012-3,Artist 12,Album A012-2,2023,Pop,Dance Pop,Smart Speaker,Alexa,5.3,Munich,BY,Germany,175,0,1,2024-10-02 19:31:53
199,U0548,24,UK,Free,T00080,Track A020-4,Artist 20,Album A020-2,2018,Bollywood,Dance,Mobile,iOS,17.5,London,ENG,UK,343,1,0,2024-10-29 19:58:18
200,U0111,38,India,Premium,T00084,Track A021-4,Artist 21,Album A021-2,2017,Bollywood,Dance,Mobile,iOS,17.5,Bengaluru,KA,India,232,1,0,2024-10-03 08:11:52
201,U0455,60,Brazil,Free,T00049,Track A013-1,Artist 13,Album A013-1,2021,Hip-Hop,Pop Rap,Mobile,iOS,17.5,Rio de Janeiro,RJ,Brazil,149,0,0,2024-10-27 13:37:48
202,U0211,22,Germany,Student,T00089,Track A023-1,Artist 23,Album A023-1,2019,Latin Pop,Reggaeton,Smart Speaker,Alexa,5.3,Hamburg,HH,Germany,52,0,2,2024-10-31 14:21:57
203,U0104,37,Brazil,Free,T00085,Track A022-1,Artist 22,Album A022-1,2022,Bollywood,Dance,Tablet,iOS,17.1,Rio de Janeiro,RJ,Brazil,218,1,0,2024-10-14 02:32:46
204,U0141,59,USA,Student,T00054,Track A014-2,Artist 14,Album A014-1,2024,Hip-Hop,Pop Rap,Mobile,iOS,17.5,Chicago,IL,USA,238,1,0,2024-10-25 20:02:22
205,U0290,20,Japan,Free,T00015,Track A004-3,Artist 4,Album A004-2,2020,Bollywood,Dance,Mobile,iOS,17.5,Osaka,OS,Japan,135,0,1,2024-10-25 03:54:28
206,U0536,31,Canada,Premium,T00026,Track A007-2,Artist 7,Album A007-1,2022,Pop,Dance Pop,Desktop,Windows,10,Montreal,QC,Canada,158,0,2,2024-10-20 21:24:02
207,U0509,40,UK,Premium,T00027,Track A007-3,Artist 7,Album A007-2,2020,Pop,Dance Pop,Smart Speaker,Alexa,5.3,London,ENG,UK,166,1,0,2024-10-24 08:00:50
208,U0014,38,UK,Student,T00086,Track A022-2,Artist 22,Album A022-1,2020,Bollywood,Dance,Mobile,iOS,17.5,London,ENG,UK,266,1,0,2024-10-06 08:39:40
209,U0506,36,Canada,Premium,T00020,Track A005-4,Artist 5,Album A005-2,2022,Bollywood,Dance,Mobile,iOS,17.5,Vancouver,BC,Canada,94,0,0,2024-10-25 20:10:47
210,U0263,20,Brazil,Premium,T00083,Track A021-3,Artist 21,Album A021-2,2017,Bollywood,Dance,Mobile,Android,12,Rio de Janeiro,RJ,Brazil,335,1,0,2024-10-23 04:09:13
211,U0271,48,Canada,Premium,T00060,Track A015-4,Artist 15,Album A015-2,2019,Latin Pop,Reggaeton,Mobile,iOS,17.5,Toronto,ON,Canada,260,1,0,2024-10-05 20:17:08
212,U0041,43,Brazil,Premium,T00038,Track A010-2,Artist 10,Album A010-1,2024,Pop,Dance Pop,Desktop,Windows,10,Rio de Janeiro,RJ,Brazil,184,1,0,2024-10-16 04:19:48
213,U0098,55,Japan,Student,T00006,Track A002-2,Artist 2,Album A002-1,2022,Bollywood,Dance,Mobile,iOS,17.5,Osaka,OS,Japan,226,1,0,2024-10-07 17:14:28
214,U0337,35,USA,Premium,T00046,Track A012-2,Artist 12,Album A012-1,2018,Pop,Dance Pop,Desktop,macOS,13.5,Austin,TX,USA,152,0,0,2024-10-31 04:27:27
215,U0382,31,UK,Student,T00044,Track A011-4,Artist 11,Album A011-2,2017,Pop,Dance Pop,Mobile,Android,12,Manchester,ENG,UK,179,0,1,2024-10-06 12:37:26
216,U0395,34,USA,Premium,T00089,Track A023-1,Artist 23,Album A023-1,2019,Latin Pop,Reggaeton,Desktop,macOS,13.5,New York,NY,USA,223,1,0,2024-10-21 11:21:45
217,U0171,32,USA,Free,T00015,Track A004-3,Artist 4,Album A004-2,2020,Bollywood,Dance,Mobile,Android,12,San Francisco,CA,USA,328,1,0,2024-10-03 20:19:40
218,U0164,50,UK,Premium,T00014,Track A004-2,Artist 4,Album A004-1,2018,Bollywood,Dance,Desktop,macOS,13.5,Edinburgh,SCT,UK,194,0,2,2024-10-29 16:16:26
219,U0449,27,Japan,Premium Family,T00024,Track A006-4,Artist 6,Album A006-2,2024,Latin Pop,Reggaeton,Tablet,iOS,17.1,Tokyo,TK,Japan,252,1,0,2024-10-19 10:26:30
220,U0030,25,India,Premium Family,T00088,Track A022-4,Artist 22,Album A022-2,2019,Bollywood,Dance,Smart Speaker,Alexa,5.3,Hyderabad,TG,India,194,1,0,2024-10-07 08:13:28
221,U0116,27,Canada,Free,T00053,Track A014-1,Artist 14,Album A014-1,2017,Hip-Hop,Pop Rap,Desktop,macOS,13.5,Vancouver,BC,Canada,89,0,1,2024-10-03 05:33:41
222,U0013,20,India,Premium,T00091,Track A023-3,Artist 23,Album A023-2,2018,Latin Pop,Reggaeton,Smart Speaker,Alexa,5.3,Mumbai,MH,India,249,1,0,2024-10-26 11:27:25
223,U0579,38,Brazil,Premium Family,T00029,Track A008-1,Artist 8,Album A008-1,2021,Latin Pop,Reggaeton,Smart Speaker,Alexa,5.3,São Paulo,SP,Brazil,200,0,2,2024-10-17 10:08:55
224,U0098,55,Japan,Student,T00056,Track A014-4,Artist 14,Album A014-2,2021,Hip-Hop,Pop Rap,Smart Speaker,Alexa,5.3,Osaka,OS,Japan,194,0,2,2024-10-13 01:36:47
225,U0395,34,USA,Premium,T00020,Track A005-4,Artist 5,Album A005-2,2022,Bollywood,Dance,Tablet,iOS,17.1,New York,NY,USA,85,0,0,2024-10-30 18:05:47
226,U0518,58,India,Premium,T00061,Track A016-1,Artist 16,Album A016-1,2024,Latin Pop,Reggaeton,Desktop,macOS,13.5,Bengaluru,KA,India,94,0,1,2024-10-09 00:42:34
227,U0247,27,UK,Free,T00043,Track A011-3,Artist 11,Album A011-2,2024,Pop,Dance Pop,Desktop,Windows,10,London,ENG,UK,198,1,0,2024-10-03 10:39:46
228,U0388,23,Canada,Free,T00052,Track A013-4,Artist 13,Album A013-2,2022,Hip-Hop,Pop Rap,Mobile,Android,12,Vancouver,BC,Canada,190,0,2,2024-10-04 19:50:39
229,U0459,31,Brazil,Premium,T00012,Track A003-4,Artist 3,Album A003-2,2018,Pop,Dance Pop,Desktop,macOS,13.5,São Paulo,SP,Brazil,163,0,2,2024-10-22 16:52:19
230,U0019,33,Japan,Free,T00014,Track A004-2,Artist 4,Album A004-1,2018,Bollywood,Dance,Desktop,macOS,13.5,Tokyo,TK,Japan,74,0,0,2024-10-21 00:24:33
231,U0094,58,India,Premium,T00078,Track A020-2,Artist 20,Album A020-1,2024,Bollywood,Dance,Tablet,iOS,17.1,Bengaluru,KA,India,160,0,2,2024-10-31 22:47:08
232,U0212,18,Germany,Premium,T00084,Track A021-4,Artist 21,Album A021-2,2017,Bollywood,Dance,Smart Speaker,Alexa,5.3,Munich,BY,Germany,308,1,0,2024-10-23 03:31:14
233,U0056,18,Canada,Free,T00029,Track A008-1,Artist 8,Album A008-1,2021,Latin Pop,Reggaeton,Desktop,macOS,13.5,Toronto,ON,Canada,207,1,0,2024-10-17 02:46:34
234,U0485,52,Brazil,Premium,T00092,Track A023-4,Artist 23,Album A023-2,2018,Latin Pop,Reggaeton,Smart Speaker,Alexa,5.3,Rio de Janeiro,RJ,Brazil,237,1,0,2024-10-18 15:16:07
235,U0100,36,India,Student,T00085,Track A022-1,Artist 22,Album A022-1,2022,Bollywood,Dance,Mobile,Android,12,Bengaluru,KA,India,168,0,2,2024-10-01 02:33:34
236,U0299,28,UK,Free,T00071,Track A018-3,Artist 18,Album A018-2,2018,Latin Pop,Reggaeton,Tablet,iOS,17.1,Manchester,ENG,UK,234,1,0,2024-10-19 03:36:49
237,U0169,44,UK,Free,T00064,Track A016-4,Artist 16,Album A016-2,2021,Latin Pop,Reggaeton,Mobile,Android,12,London,ENG,UK,107,0,0,2024-10-20 20:45:54
238,U0193,56,Japan,Free,T00016,Track A004-4,Artist 4,Album A004-2,2018,Bollywood,Dance,Desktop,macOS,13.5,Tokyo,TK,Japan,190,0,0,2024-10-11 11:10:47
239,U0347,18,UK,Premium,T00014,Track A004-2,Artist 4,Album A004-1,2018,Bollywood,Dance,Desktop,macOS,13.5,Manchester,ENG,UK,297,1,0,2024-10-03 06:10:36
240,U0127,52,Germany,Premium,T00058,Track A015-2,Artist 15,Album A015-1,2018,Latin Pop,Reggaeton,Desktop,macOS,13.5,Munich,BY,Germany,311,1,0,2024-10-29 14:36:11
241,U0511,57,UK,Premium,T00001,Track A001-1,Artist 1,Album A001-1,2020,Hip-Hop,Pop Rap,Tablet,iOS,17.1,Manchester,ENG,UK,206,1,0,2024-10-03 08:35:24
242,U0600,47,Germany,Premium,T00062,Track A016-2,Artist 16,Album A016-1,2021,Latin Pop,Reggaeton,Tablet,iOS,17.1,Berlin,BE,Germany,232,1,0,2024-10-09 14:27:20
243,U0132,60,Japan,Student,T00014,Track A004-2,Artist 4,Album A004-1,2018,Bollywood,Dance,Desktop,macOS,13.5,Osaka,OS,Japan,215,1,0,2024-10-30 03:41:12
244,U0517,19,Germany,Premium,T00050,Track A013-2,Artist 13,Album A013-1,2018,Hip-Hop,Pop Rap,Desktop,macOS,13.5,Munich,BY,Germany,293,1,0,2024-10-30 13:31:44
245,U0255,47,Japan,Premium,T00036,Track A009-4,Artist 9,Album A009-2,2023,K-Pop,Pop,Desktop,macOS,13.5,Osaka,OS,Japan,320,1,0,2024-10-17 15:27:34
246,U0137,44,Japan,Free,T00018,Track A005-2,Artist 5,Album A005-1,2021,Bollywood,Dance,Desktop,macOS,13.5,Osaka,OS,Japan,234,1,0,2024-10-30 05:59:30
247,U0525,31,Germany,Premium Family,T00039,Track A010-3,Artist 10,Album A010-2,2017,Pop,Dance Pop,Smart Speaker,Alexa,5.3,Hamburg,HH,Germany,274,1,0,2024-10-27 14:14:24
248,U0567,29,Germany,Premium,T00081,Track A021-1,Artist 21,Album A021-1,2022,Bollywood,Dance,Mobile,Android,12,Hamburg,HH,Germany,138,0,1,2024-10-10 18:03:09
249,U0354,20,UK,Premium,T00087,Track A022-3,Artist 22,Album A022-2,2020,Bollywood,Dance,Mobile,Android,12,Manchester,ENG,UK,198,0,2,2024-10-09 15:10:00
250,U0331,38,UK,Free,T00091,Track A023-3,Artist 23,Album A023-2,2018,Latin Pop,Reggaeton,Mobile,iOS,17.5,London,ENG,UK,207,1,0,2024-10-18 02:23:12
251,U0585,59,Japan,Student,T00086,Track A022-2,Artist 22,Album A022-1,2020,Bollywood,Dance,Smart Speaker,Alexa,5.3,Tokyo,TK,Japan,228,1,0,2024-10-21 06:23:49
252,U0547,35,USA,Premium,T00037,Track A010-1,Artist 10,Album A010-1,2020,Pop,Dance Pop,Desktop,macOS,13.5,New York,NY,USA,201,1,0,2024-10-01 14:52:43
253,U0391,52,Brazil,Premium,T00019,Track A005-3,Artist 5,Album A005-2,2022,Bollywood,Dance,Mobile,iOS,17.5,Rio de Janeiro,RJ,Brazil,135,0,0,2024-10-03 17:56:57
254,U0294,24,Japan,Premium,T00088,Track A022-4,Artist 22,Album A022-2,2019,Bollywood,Dance,Desktop,Windows,10,Osaka,OS,Japan,267,1,0,2024-10-08 02:36:05
255,U0303,55,Canada,Student,T00027,Track A007-3,Artist 7,Album A007-2,2020,Pop,Dance Pop,Tablet,iOS,17.1,Montreal,QC,Canada,171,0,0,2024-10-02 13:38:22
256,U0576,22,UK,Free,T00029,Track A008-1,Artist 8,Album A008-1,2021,Latin Pop,Reggaeton,Smart Speaker,Alexa,5.3,Manchester,ENG,UK,177,0,2,2024-10-28 05:55:39
257,U0295,40,UK,Premium,T00089,Track A023-1,Artist 23,Album A023-1,2019,Latin Pop,Reggaeton,Smart Speaker,Alexa,5.3,Edinburgh,SCT,UK,297,1,0,2024-10-03 06:44:07
258,U0427,38,Germany,Premium Family,T00088,Track A022-4,Artist 22,Album A022-2,2019,Bollywood,Dance,Desktop,Windows,10,Munich,BY,Germany,84,0,1,2024-10-27 19:16:18
259,U0208,47,USA,Free,T00080,Track A020-4,Artist 20,Album A020-2,2018,Bollywood,Dance,Desktop,macOS,13.5,Austin,TX,USA,291,1,0,2024-10-11 22:46:58
260,U0377,55,Canada,Premium,T00076,Track A019-4,Artist 19,Album A019-2,2020,Hip-Hop,Pop Rap,Tablet,iOS,17.1,Montreal,QC,Canada,134,0,0,2024-10-30 06:59:48
261,U0302,54,Brazil,Premium,T00058,Track A015-2,Artist 15,Album A015-1,2018,Latin Pop,Reggaeton,Mobile,Android,12,São Paulo,SP,Brazil,132,0,2,2024-10-04 14:45:45
262,U0527,21,Brazil,Premium,T00016,Track A004-4,Artist 4,Album A004-2,2018,Bollywood,Dance,Desktop,macOS,13.5,São Paulo,SP,Brazil,185,0,1,2024-10-02 23:20:32
263,U0134,28,India,Premium,T00021,Track A006-1,Artist 6,Album A006-1,2020,Latin Pop,Reggaeton,Tablet,iOS,17.1,Hyderabad,TG,India,47,0,2,2024-10-13 09:06:55
264,U0159,28,Canada,Premium Family,T00006,Track A002-2,Artist 2,Album A002-1,2022,Bollywood,Dance,Mobile,Android,12,Vancouver,BC,Canada,214,1,0,2024-10-16 15:53:28
265,U0309,26,India,Student,T00063,Track A016-3,Artist 16,Album A016-2,2020,Latin Pop,Reggaeton,Tablet,iOS,17.1,Bengaluru,KA,India,171,0,2,2024-10-27 16:58:59
266,U0326,31,India,Premium,T00068,Track A017-4,Artist 17,Album A017-2,2018,Pop,Dance Pop,Mobile,Android,12,Bengaluru,KA,India,200,0,2,2024-10-09 22:13:22
267,U0164,50,UK,Premium,T00054,Track A014-2,Artist 14,Album A014-1,2024,Hip-Hop,Pop Rap,Tablet,iOS,17.1,Edinburgh,SCT,UK,180,0,0,2024-10-27 01:41:32
268,U0219,53,India,Free,T00085,Track A022-1,Artist 22,Album A022-1,2022,Bollywood,Dance,Desktop,Windows,10,Mumbai,MH,India,172,0,2,2024-10-17 01:43:13
269,U0544,31,USA,Premium,T00061,Track A016-1,Artist 16,Album A016-1,2024,Latin Pop,Reggaeton,Tablet,iOS,17.1,Austin,TX,USA,110,0,1,2024-10-01 10:15:25
270,U0247,27,UK,Free,T00083,Track A021-3,Artist 21,Album A021-2,2017,Bollywood,Dance,Tablet,iOS,17.1,London,ENG,UK,146,0,2,2024-10-31 03:40:15
271,U0329,40,India,Student,T00049,Track A013-1,Artist 13,Album A013-1,2021,Hip-Hop,Pop Rap,Mobile,iOS,17.5,Mumbai,MH,India,149,0,1,2024-10-19 17:34:40
272,U0026,18,Canada,Student,T00067,Track A017-3,Artist 17,Album A017-2,2020,Pop,Dance Pop,Desktop,Windows,10,Montreal,QC,Canada,257,1,0,2024-10-25 23:12:48
273,U0499,46,Japan,Free,T00006,Track A002-2,Artist 2,Album A002-1,2022,Bollywood,Dance,Desktop,Windows,10,Tokyo,TK,Japan,164,0,0,2024-10-10 08:17:35
274,U0172,21,Germany,Student,T00069,Track A018-1,Artist 18,Album A018-1,2017,Latin Pop,Reggaeton,Tablet,iOS,17.1,Hamburg,HH,Germany,219,1,0,2024-10-01 08:32:26
275,U0219,53,India,Free,T00088,Track A022-4,Artist 22,Album A022-2,2019,Bollywood,Dance,Desktop,macOS,13.5,Mumbai,MH,India,137,0,2,2024-10-06 01:05:00
276,U0446,37,Canada,Premium,T00083,Track A021-3,Artist 21,Album A021-2,2017,Bollywood,Dance,Mobile,iOS,17.5,Toronto,ON,Canada,66,0,1,2024-10-08 11:08:13
277,U0039,27,USA,Premium,T00012,Track A003-4,Artist 3,Album A003-2,2018,Pop,Dance Pop,Mobile,iOS,17.5,Austin,TX,USA,129,0,2,2024-10-03 15:13:36
278,U0073,46,India,Free,T00074,Track A019-2,Artist 19,Album A019-1,2018,Hip-Hop,Pop Rap,Mobile,Android,12,Bengaluru,KA,India,181,0,2,2024-10-13 13:20:48
279,U0415,25,Brazil,Student,T00056,Track A014-4,Artist 14,Album A014-2,2021,Hip-Hop,Pop Rap,Desktop,Windows,10,Rio de Janeiro,RJ,Brazil,177,1,0,2024-10-01 19:40:45
280,U0548,24,UK,Free,T00001,Track A001-1,Artist 1,Album A001-1,2020,Hip-Hop,Pop Rap,Smart Speaker,Alexa,5.3,London,ENG,UK,89,0,2,2024-10-31 00:25:45
281,U0047,60,UK,Free,T00090,Track A023-2,Artist 23,Album A023-1,2024,Latin Pop,Reggaeton,Mobile,iOS,17.5,Manchester,ENG,UK,298,1,0,2024-10-18 08:45:03
